,id,date,lat,long,price_x,bedrooms,bathrooms,zipcode,price_median,status,profit
17360,5500100120,2014-09-16,47.7769,-122.376,380000.0,4,1.75,98177,557000.0,compra sugerida,177000.0
17368,3626039207,2014-10-17,47.7049,-122.359,522500.0,4,1.75,98177,557000.0,compra sugerida,34500.0
17375,126039394,2015-05-08,47.7771,-122.362,525000.0,4,2.75,98177,557000.0,compra sugerida,32000.0
17415,5415000240,2015-02-24,47.526,-121.809,330000.0,4,1.75,98065,500000.0,compra sugerida,170000.0
17437,7849200945,2015-04-01,47.5231,-121.82,306500.0,2,1.75,98065,500000.0,compra sugerida,193500.0
17448,7802900380,2014-09-08,47.5229,-121.838,335000.0,2,1.0,98065,500000.0,compra sugerida,165000.0
17454,7849201061,2015-04-08,47.5223,-121.818,319950.0,4,2.5,98065,500000.0,compra sugerida,180050.0
17463,7849201100,2015-02-17,47.5217,-121.819,323000.0,3,1.0,98065,500000.0,compra sugerida,177000.0
17476,5103900015,2014-06-26,47.5317,-121.834,358000.0,3,1.5,98065,500000.0,compra sugerida,142000.0
17492,9423800030,2014-11-18,47.5242,-121.831,250000.0,3,1.0,98065,500000.0,compra sugerida,250000.0
17500,7849200861,2014-07-14,47.524,-121.821,281000.0,3,1.0,98065,500000.0,compra sugerida,219000.0
17520,3024089057,2015-01-06,47.5305,-121.841,282500.0,4,1.0,98065,500000.0,compra sugerida,217500.0
17522,7852150220,2014-06-03,47.5335,-121.869,432000.0,3,2.5,98065,500000.0,compra sugerida,68000.0
17540,7849201020,2014-08-21,47.5232,-121.821,335000.0,4,1.75,98065,500000.0,compra sugerida,165000.0
17556,2624089026,2014-10-02,47.5372,-121.744,275000.0,4,1.0,98065,500000.0,compra sugerida,225000.0
17557,9474700020,2014-05-03,47.5324,-121.763,310000.0,3,1.0,98065,500000.0,compra sugerida,190000.0
17589,7606200090,2015-03-27,47.5322,-121.829,208000.0,2,1.0,98065,500000.0,compra sugerida,292000.0
17594,7802900504,2014-06-25,47.5234,-121.841,454000.0,3,1.0,98065,500000.0,compra sugerida,46000.0
17605,3124089060,2015-04-24,47.526,-121.829,282000.0,3,1.0,98065,500000.0,compra sugerida,218000.0
17698,3905040800,2014-09-25,47.5694,-122.001,533600.0,3,2.5,98029,574500.0,compra sugerida,40900.0
17710,3904901200,2014-08-18,47.5665,-122.023,530000.0,3,2.25,98029,574500.0,compra sugerida,44500.0
17713,3904910520,2014-06-25,47.5674,-122.017,505000.0,3,2.5,98029,574500.0,compra sugerida,69500.0
17717,8079100370,2014-11-07,47.5644,-122.012,574000.0,3,2.0,98029,574500.0,compra sugerida,500.0
17731,3904901670,2014-06-20,47.5667,-122.018,455000.0,3,2.25,98029,574500.0,compra sugerida,119500.0
17737,3904901450,2014-11-20,47.5669,-122.017,445000.0,3,2.25,98029,574500.0,compra sugerida,129500.0
17761,3904910480,2014-07-31,47.568,-122.018,490000.0,3,2.5,98029,574500.0,compra sugerida,84500.0
17763,3904910050,2014-10-23,47.5688,-122.019,515000.0,3,2.5,98029,574500.0,compra sugerida,59500.0
17820,3905040220,2014-05-09,47.5718,-121.999,525000.0,3,2.5,98029,574500.0,compra sugerida,49500.0
17823,3904920600,2014-11-05,47.5688,-122.014,560000.0,3,2.5,98029,574500.0,compra sugerida,14500.0
17830,3905081530,2014-10-07,47.5702,-121.995,571500.0,4,2.75,98029,574500.0,compra sugerida,3000.0
17860,3904990570,2014-05-24,47.5783,-122.001,496700.0,3,2.5,98029,574500.0,compra sugerida,77800.0
17902,8665050220,2014-10-21,47.5677,-122.003,459000.0,3,2.5,98029,574500.0,compra sugerida,115500.0
17936,3905100630,2014-07-16,47.5691,-122.004,500000.0,3,2.25,98029,574500.0,compra sugerida,74500.0
17946,3905040780,2014-09-24,47.5693,-122.002,520000.0,4,3.0,98029,574500.0,compra sugerida,54500.0
17948,3905100840,2014-07-23,47.5694,-122.005,500000.0,3,2.25,98029,574500.0,compra sugerida,74500.0
18015,1777500060,2014-07-08,47.5707,-122.128,527700.0,5,2.5,98006,760000.0,compra sugerida,232300.0
18016,6071600370,2015-02-27,47.5495,-122.174,500000.0,4,2.25,98006,760000.0,compra sugerida,260000.0
18019,1687900520,2014-09-29,47.5619,-122.125,673000.0,4,2.25,98006,760000.0,compra sugerida,87000.0
18021,2200500350,2014-08-12,47.5712,-122.143,500000.0,2,1.0,98006,760000.0,compra sugerida,260000.0
18023,2201500030,2014-10-06,47.5759,-122.137,420000.0,4,1.0,98006,760000.0,compra sugerida,340000.0
18027,6073200075,2014-07-30,47.5724,-122.179,625000.0,3,1.75,98006,760000.0,compra sugerida,135000.0
18029,1324059104,2015-04-21,47.5698,-122.121,691100.0,3,2.75,98006,760000.0,compra sugerida,68900.0
18034,6067910030,2015-03-16,47.5427,-122.181,664000.0,4,2.75,98006,760000.0,compra sugerida,96000.0
18036,9346980140,2014-08-20,47.5633,-122.131,605000.0,3,1.75,98006,760000.0,compra sugerida,155000.0
18038,2205500575,2015-02-09,47.5771,-122.144,390000.0,3,1.0,98006,760000.0,compra sugerida,370000.0
18041,6067900060,2014-06-05,47.5433,-122.185,565000.0,3,2.75,98006,760000.0,compra sugerida,195000.0
18042,9429500045,2014-05-09,47.5719,-122.119,428750.0,3,1.0,98006,760000.0,compra sugerida,331250.0
18045,1777500160,2015-04-25,47.5702,-122.128,718000.0,5,3.0,98006,760000.0,compra sugerida,42000.0
18053,2592210160,2014-08-05,47.5477,-122.141,719000.0,3,2.5,98006,760000.0,compra sugerida,41000.0
18054,2205500400,2014-05-14,47.5765,-122.147,542000.0,4,1.75,98006,760000.0,compra sugerida,218000.0
18056,1951820070,2014-08-22,47.5413,-122.174,491500.0,3,2.25,98006,760000.0,compra sugerida,268500.0
18057,6067900640,2015-04-20,47.5455,-122.184,391000.0,3,2.0,98006,760000.0,compra sugerida,369000.0
18058,6071600270,2014-06-03,47.5491,-122.17,495000.0,4,2.25,98006,760000.0,compra sugerida,265000.0
18060,1951700700,2014-06-05,47.5424,-122.168,530000.0,4,2.25,98006,760000.0,compra sugerida,230000.0
18061,2600000510,2014-07-26,47.5567,-122.159,686000.0,4,2.25,98006,760000.0,compra sugerida,74000.0
18065,7856700990,2014-09-24,47.5653,-122.146,655000.0,4,2.25,98006,760000.0,compra sugerida,105000.0
18066,6072100140,2014-10-17,47.545,-122.171,500000.0,3,1.75,98006,760000.0,compra sugerida,260000.0
18071,2600100370,2015-02-11,47.5509,-122.16,723000.0,4,2.0,98006,760000.0,compra sugerida,37000.0
18073,5566100060,2014-07-18,47.5699,-122.177,490000.0,3,1.75,98006,760000.0,compra sugerida,270000.0
18078,2203500570,2015-02-17,47.5674,-122.142,437000.0,4,1.75,98006,760000.0,compra sugerida,323000.0
18079,2024059084,2015-03-13,47.5515,-122.189,625000.0,4,2.75,98006,760000.0,compra sugerida,135000.0
18080,2206700295,2014-09-15,47.5637,-122.139,453000.0,3,1.0,98006,760000.0,compra sugerida,307000.0
18084,6071700160,2014-06-23,47.549,-122.173,603500.0,6,2.75,98006,760000.0,compra sugerida,156500.0
18093,2202500110,2014-08-05,47.5732,-122.136,430000.0,3,1.5,98006,760000.0,compra sugerida,330000.0
18097,4035900015,2014-06-19,47.5646,-122.184,659500.0,4,3.0,98006,760000.0,compra sugerida,100500.0
18099,2205700405,2014-07-08,47.5771,-122.151,479000.0,3,1.0,98006,760000.0,compra sugerida,281000.0
18102,5603700025,2014-10-07,47.5728,-122.163,732000.0,4,1.75,98006,760000.0,compra sugerida,28000.0
18109,2201500490,2015-04-06,47.572,-122.139,435000.0,3,1.0,98006,760000.0,compra sugerida,325000.0
18110,6072100490,2014-12-04,47.5448,-122.174,527500.0,4,2.25,98006,760000.0,compra sugerida,232500.0
18111,1777500090,2014-12-29,47.5707,-122.129,680000.0,6,2.5,98006,760000.0,compra sugerida,80000.0
18112,5603800110,2014-09-15,47.5716,-122.159,586000.0,4,2.25,98006,760000.0,compra sugerida,174000.0
18113,1777600490,2014-10-24,47.569,-122.127,675000.0,4,2.5,98006,760000.0,compra sugerida,85000.0
18115,6072300110,2015-04-16,47.5586,-122.173,550000.0,3,1.75,98006,760000.0,compra sugerida,210000.0
18125,6072400820,2014-09-26,47.5569,-122.176,525000.0,3,1.75,98006,760000.0,compra sugerida,235000.0
18127,7805450110,2014-05-06,47.5599,-122.105,736000.0,4,2.5,98006,760000.0,compra sugerida,24000.0
18130,8562800250,2014-08-14,47.5599,-122.142,596000.0,4,2.25,98006,760000.0,compra sugerida,164000.0
18133,6071900130,2015-04-15,47.549,-122.17,550000.0,3,1.75,98006,760000.0,compra sugerida,210000.0
18134,1672000020,2014-11-26,47.5706,-122.163,711800.0,4,2.25,98006,760000.0,compra sugerida,48200.0
18135,6072650290,2015-04-06,47.5432,-122.177,560000.0,3,1.75,98006,760000.0,compra sugerida,200000.0
18140,6067910130,2015-03-25,47.5443,-122.18,526000.0,3,2.25,98006,760000.0,compra sugerida,234000.0
18142,2141330050,2014-05-20,47.5564,-122.13,760000.0,4,1.75,98006,760000.0,compra sugerida,0.0
18144,1672000170,2014-09-08,47.5697,-122.163,575000.0,3,1.75,98006,760000.0,compra sugerida,185000.0
18148,9346930250,2014-09-26,47.5617,-122.13,668500.0,4,2.25,98006,760000.0,compra sugerida,91500.0
18151,2202500255,2015-03-05,47.5731,-122.135,335000.0,3,2.0,98006,760000.0,compra sugerida,425000.0
18154,2600000050,2014-08-27,47.5534,-122.16,690000.0,3,2.25,98006,760000.0,compra sugerida,70000.0
18156,6071300500,2014-08-15,47.5549,-122.176,550000.0,4,2.5,98006,760000.0,compra sugerida,210000.0
18157,6072760670,2014-12-03,47.563,-122.178,652450.0,3,2.25,98006,760000.0,compra sugerida,107550.0
18161,2202500080,2014-06-30,47.5746,-122.136,248000.0,3,1.0,98006,760000.0,compra sugerida,512000.0
18163,6071200545,2014-05-05,47.5563,-122.184,541125.0,5,2.75,98006,760000.0,compra sugerida,218875.0
18165,1951700480,2014-08-13,47.5434,-122.166,524400.0,4,1.75,98006,760000.0,compra sugerida,235600.0
18166,6071800480,2015-03-27,47.5467,-122.173,271950.0,3,1.5,98006,760000.0,compra sugerida,488050.0
18168,2201500185,2014-08-08,47.5742,-122.139,397500.0,3,1.0,98006,760000.0,compra sugerida,362500.0
18172,2206500430,2014-07-09,47.5756,-122.158,525000.0,4,1.75,98006,760000.0,compra sugerida,235000.0
18173,2205500080,2014-06-10,47.5747,-122.145,483300.0,4,2.0,98006,760000.0,compra sugerida,276700.0
18175,643300010,2014-08-29,47.5683,-122.178,365000.0,3,1.75,98006,760000.0,compra sugerida,395000.0
18177,2141300080,2015-04-24,47.5596,-122.142,707000.0,5,2.5,98006,760000.0,compra sugerida,53000.0
18178,1687900170,2015-03-25,47.5634,-122.128,648000.0,4,2.25,98006,760000.0,compra sugerida,112000.0
18182,6072500050,2014-07-29,47.5456,-122.179,560000.0,5,2.5,98006,760000.0,compra sugerida,200000.0
18185,9346910500,2015-03-30,47.5627,-122.137,700000.0,3,2.5,98006,760000.0,compra sugerida,60000.0
18188,2202500290,2014-05-02,47.5746,-122.135,435000.0,4,1.0,98006,760000.0,compra sugerida,325000.0
18190,6073200020,2015-04-13,47.5728,-122.179,485000.0,3,1.0,98006,760000.0,compra sugerida,275000.0
18194,1777600450,2015-05-05,47.5696,-122.127,730000.0,5,3.0,98006,760000.0,compra sugerida,30000.0
18201,6071800410,2014-12-01,47.5473,-122.172,500000.0,3,1.5,98006,760000.0,compra sugerida,260000.0
18202,6071200375,2014-12-11,47.5525,-122.182,466000.0,3,1.75,98006,760000.0,compra sugerida,294000.0
18204,2205500540,2014-10-08,47.5767,-122.144,365000.0,4,1.5,98006,760000.0,compra sugerida,395000.0
18205,2206700215,2014-08-22,47.566,-122.14,375000.0,4,2.0,98006,760000.0,compra sugerida,385000.0
18210,6071200195,2015-04-08,47.5518,-122.184,621000.0,4,2.5,98006,760000.0,compra sugerida,139000.0
18212,2141310820,2014-06-24,47.559,-122.136,689000.0,3,1.75,98006,760000.0,compra sugerida,71000.0
18216,2141340040,2014-09-11,47.5573,-122.136,649950.0,3,2.5,98006,760000.0,compra sugerida,110050.0
18219,6072760210,2014-10-02,47.5623,-122.175,437850.0,4,2.25,98006,760000.0,compra sugerida,322150.0
18221,2206700165,2014-07-16,47.5659,-122.141,450000.0,3,1.5,98006,760000.0,compra sugerida,310000.0
18223,4246000180,2014-05-23,47.5728,-122.125,433000.0,4,1.75,98006,760000.0,compra sugerida,327000.0
18231,2600010360,2015-03-09,47.557,-122.163,440000.0,3,2.0,98006,760000.0,compra sugerida,320000.0
18232,3447000090,2015-04-28,47.5716,-122.128,653000.0,3,2.25,98006,760000.0,compra sugerida,107000.0
18237,1777600230,2014-05-06,47.5694,-122.132,610000.0,4,3.0,98006,760000.0,compra sugerida,150000.0
18239,6072760360,2015-03-21,47.5624,-122.176,665000.0,4,2.25,98006,760000.0,compra sugerida,95000.0
18242,9346930100,2014-10-15,47.5614,-122.13,610000.0,4,2.5,98006,760000.0,compra sugerida,150000.0
18243,2141300620,2014-09-15,47.5582,-122.139,550000.0,3,2.75,98006,760000.0,compra sugerida,210000.0
18249,2201500450,2014-10-28,47.5716,-122.139,473000.0,3,1.0,98006,760000.0,compra sugerida,287000.0
18251,6071300030,2014-06-24,47.5531,-122.177,464500.0,3,1.75,98006,760000.0,compra sugerida,295500.0
18258,6071200400,2014-11-25,47.553,-122.182,510000.0,4,2.5,98006,760000.0,compra sugerida,250000.0
18259,3447000060,2014-10-08,47.5722,-122.128,577500.0,3,1.75,98006,760000.0,compra sugerida,182500.0
18261,9346920070,2014-08-22,47.5624,-122.135,583000.0,3,1.75,98006,760000.0,compra sugerida,177000.0
18263,2205500335,2014-08-07,47.5774,-122.147,420000.0,4,1.75,98006,760000.0,compra sugerida,340000.0
18264,2424059116,2014-11-05,47.547,-122.111,740000.0,3,2.25,98006,760000.0,compra sugerida,20000.0
18265,9346920260,2014-06-04,47.5615,-122.131,646000.0,4,2.25,98006,760000.0,compra sugerida,114000.0
18271,2206700070,2014-10-13,47.567,-122.139,435000.0,3,1.0,98006,760000.0,compra sugerida,325000.0
18273,2204500550,2014-07-17,47.5729,-122.147,425000.0,4,1.0,98006,760000.0,compra sugerida,335000.0
18274,2600110710,2014-08-19,47.5503,-122.155,602000.0,3,2.25,98006,760000.0,compra sugerida,158000.0
18275,2600110560,2014-11-12,47.5515,-122.153,750000.0,4,2.75,98006,760000.0,compra sugerida,10000.0
18279,6071800310,2014-06-19,47.5478,-122.174,558000.0,4,2.25,98006,760000.0,compra sugerida,202000.0
18284,2592200030,2014-06-18,47.5491,-122.151,650000.0,3,1.75,98006,760000.0,compra sugerida,110000.0
18286,2600040160,2014-10-31,47.5545,-122.163,753000.0,3,2.25,98006,760000.0,compra sugerida,7000.0
18288,2141330560,2014-07-25,47.5589,-122.128,671500.0,4,2.25,98006,760000.0,compra sugerida,88500.0
18291,2207000060,2014-08-18,47.5765,-122.159,500000.0,3,1.5,98006,760000.0,compra sugerida,260000.0
18293,6071300550,2014-08-22,47.5564,-122.177,600000.0,4,2.5,98006,760000.0,compra sugerida,160000.0
18294,7856601040,2015-02-20,47.5639,-122.149,745000.0,4,1.75,98006,760000.0,compra sugerida,15000.0
18296,6071000030,2014-07-22,47.5576,-122.186,610000.0,5,2.75,98006,760000.0,compra sugerida,150000.0
18299,6072300800,2015-05-05,47.5569,-122.172,595000.0,4,1.75,98006,760000.0,compra sugerida,165000.0
18301,2824059128,2014-10-09,47.5421,-122.172,510000.0,3,2.0,98006,760000.0,compra sugerida,250000.0
18302,2203500140,2014-08-01,47.5704,-122.141,320000.0,4,1.5,98006,760000.0,compra sugerida,440000.0
18303,6071400710,2015-04-29,47.553,-122.174,648000.0,3,1.75,98006,760000.0,compra sugerida,112000.0
18304,6071000310,2015-01-28,47.56,-122.181,622000.0,4,1.75,98006,760000.0,compra sugerida,138000.0
18305,3447000030,2015-04-01,47.5718,-122.127,510000.0,3,2.0,98006,760000.0,compra sugerida,250000.0
18306,2206500550,2014-11-17,47.5765,-122.155,375000.0,3,1.0,98006,760000.0,compra sugerida,385000.0
18311,6070500055,2014-05-06,47.5689,-122.126,599000.0,4,2.25,98006,760000.0,compra sugerida,161000.0
18312,2141330700,2014-05-22,47.5579,-122.129,555000.0,4,2.25,98006,760000.0,compra sugerida,205000.0
18316,2206500105,2014-08-18,47.5765,-122.154,290000.0,3,1.0,98006,760000.0,compra sugerida,470000.0
18319,6072100790,2015-04-08,47.5434,-122.175,648000.0,5,2.25,98006,760000.0,compra sugerida,112000.0
18321,7856620910,2015-04-14,47.5609,-122.15,627500.0,4,2.5,98006,760000.0,compra sugerida,132500.0
18322,643300210,2015-02-10,47.5676,-122.177,610000.0,3,1.75,98006,760000.0,compra sugerida,150000.0
18323,4036100175,2015-02-19,47.5606,-122.184,689000.0,4,2.5,98006,760000.0,compra sugerida,71000.0
18324,2205500355,2014-10-21,47.5766,-122.147,455000.0,3,1.75,98006,760000.0,compra sugerida,305000.0
18326,5566100205,2014-12-23,47.569,-122.175,515000.0,3,1.75,98006,760000.0,compra sugerida,245000.0
18327,1777600880,2014-07-11,47.5681,-122.128,582000.0,5,2.5,98006,760000.0,compra sugerida,178000.0
18328,6071600450,2014-11-20,47.5488,-122.171,496600.0,4,2.25,98006,760000.0,compra sugerida,263400.0
18331,1115700040,2014-12-01,47.5668,-122.169,713500.0,5,2.75,98006,760000.0,compra sugerida,46500.0
18332,6071400360,2014-09-08,47.5551,-122.172,550000.0,4,2.5,98006,760000.0,compra sugerida,210000.0
18334,9323610180,2014-08-19,47.5561,-122.154,720000.0,3,2.25,98006,760000.0,compra sugerida,40000.0
18344,5056500210,2014-10-07,47.544,-122.176,539950.0,4,2.75,98006,760000.0,compra sugerida,220050.0
18345,2600030210,2014-07-07,47.5527,-122.16,681000.0,3,1.75,98006,760000.0,compra sugerida,79000.0
18349,1777600210,2015-02-17,47.5698,-122.132,590000.0,4,2.25,98006,760000.0,compra sugerida,170000.0
18352,2141330360,2014-07-29,47.5595,-122.129,625000.0,4,2.25,98006,760000.0,compra sugerida,135000.0
18353,2201500555,2014-09-29,47.574,-122.138,385000.0,3,1.0,98006,760000.0,compra sugerida,375000.0
18354,5566100145,2014-09-03,47.5697,-122.177,499950.0,3,1.5,98006,760000.0,compra sugerida,260050.0
18356,6071300180,2014-07-14,47.5552,-122.178,525000.0,5,2.5,98006,760000.0,compra sugerida,235000.0
18357,6072000910,2014-08-06,47.5479,-122.179,480000.0,3,1.75,98006,760000.0,compra sugerida,280000.0
18360,6705120540,2014-12-22,47.5436,-122.187,462370.0,2,2.25,98006,760000.0,compra sugerida,297630.0
18362,2206500395,2014-05-15,47.5752,-122.157,417000.0,3,1.5,98006,760000.0,compra sugerida,343000.0
18369,4034900065,2014-05-30,47.5646,-122.181,459900.0,3,1.75,98006,760000.0,compra sugerida,300100.0
18371,7856700920,2014-06-28,47.5668,-122.147,699900.0,4,2.5,98006,760000.0,compra sugerida,60100.0
18377,5566100170,2014-10-29,47.5705,-122.175,650000.0,10,2.0,98006,760000.0,compra sugerida,110000.0
18380,2204500480,2015-01-07,47.572,-122.147,551100.0,3,1.0,98006,760000.0,compra sugerida,208900.0
18383,9346960050,2014-11-07,47.5613,-122.128,660000.0,4,2.5,98006,760000.0,compra sugerida,100000.0
18384,6072400280,2014-06-19,47.5602,-122.176,619850.0,4,2.5,98006,760000.0,compra sugerida,140150.0
18388,2211700290,2014-12-04,47.565,-122.116,538000.0,3,2.75,98006,760000.0,compra sugerida,222000.0
18401,9346900170,2014-09-22,47.562,-122.139,615000.0,4,2.25,98006,760000.0,compra sugerida,145000.0
18409,2212250080,2014-08-06,47.5473,-122.187,592100.0,4,2.75,98006,760000.0,compra sugerida,167900.0
18410,2201500440,2014-05-20,47.5716,-122.138,345000.0,3,1.5,98006,760000.0,compra sugerida,415000.0
18413,6071700020,2014-08-27,47.5484,-122.172,515000.0,3,2.25,98006,760000.0,compra sugerida,245000.0
18414,7856560480,2014-08-08,47.5574,-122.149,635000.0,3,2.5,98006,760000.0,compra sugerida,125000.0
18415,2201500680,2015-03-05,47.5718,-122.136,501000.0,3,1.75,98006,760000.0,compra sugerida,259000.0
18417,9346950050,2015-04-29,47.5621,-122.135,625000.0,3,2.5,98006,760000.0,compra sugerida,135000.0
18418,2206700280,2014-12-08,47.5643,-122.138,390000.0,3,1.5,98006,760000.0,compra sugerida,370000.0
18421,6072000380,2014-07-01,47.5472,-122.176,505000.0,4,2.75,98006,760000.0,compra sugerida,255000.0
18422,2201500980,2014-10-20,47.5741,-122.133,450000.0,3,1.0,98006,760000.0,compra sugerida,310000.0
18424,7856560380,2014-08-04,47.5569,-122.151,760000.0,4,2.25,98006,760000.0,compra sugerida,0.0
18426,6072650250,2015-04-24,47.5429,-122.177,555000.0,4,2.25,98006,760000.0,compra sugerida,205000.0
18434,2141320230,2015-04-10,47.5584,-122.137,710000.0,4,2.25,98006,760000.0,compra sugerida,50000.0
18435,3459410230,2014-11-11,47.5666,-122.132,590000.0,3,2.25,98006,760000.0,compra sugerida,170000.0
18436,1951800040,2014-06-20,47.5444,-122.165,488800.0,4,2.25,98006,760000.0,compra sugerida,271200.0
18438,1951800580,2014-10-24,47.5403,-122.168,590000.0,4,2.5,98006,760000.0,compra sugerida,170000.0
18439,2206500110,2014-09-05,47.5763,-122.154,508450.0,4,1.75,98006,760000.0,compra sugerida,251550.0
18442,2600100300,2014-09-16,47.5513,-122.162,623000.0,4,2.5,98006,760000.0,compra sugerida,137000.0
18443,5495200040,2015-01-26,47.5701,-122.124,610000.0,5,3.25,98006,760000.0,compra sugerida,150000.0
18448,4139660040,2014-11-21,47.5501,-122.128,760000.0,5,3.5,98006,760000.0,compra sugerida,0.0
18453,2205700180,2015-04-03,47.5754,-122.15,545000.0,3,2.0,98006,760000.0,compra sugerida,215000.0
18456,2024059059,2014-10-10,47.5538,-122.191,693000.0,3,2.25,98006,760000.0,compra sugerida,67000.0
18460,2202500025,2014-07-21,47.5744,-122.137,550000.0,4,1.0,98006,760000.0,compra sugerida,210000.0
18461,2206500300,2014-08-20,47.5772,-122.159,565000.0,5,1.75,98006,760000.0,compra sugerida,195000.0
18465,5448300150,2015-01-05,47.5784,-122.179,550000.0,3,2.25,98006,760000.0,compra sugerida,210000.0
18466,2141310580,2014-11-25,47.5585,-122.134,707000.0,4,2.25,98006,760000.0,compra sugerida,53000.0
18468,2201501015,2014-05-02,47.5725,-122.133,430000.0,4,1.5,98006,760000.0,compra sugerida,330000.0
18469,643300180,2014-05-23,47.5679,-122.178,665000.0,3,2.75,98006,760000.0,compra sugerida,95000.0
18476,6705120100,2015-05-04,47.5429,-122.188,460000.0,3,2.25,98006,760000.0,compra sugerida,300000.0
18478,6071200455,2014-05-23,47.5531,-122.181,550000.0,3,2.0,98006,760000.0,compra sugerida,210000.0
18480,1777600900,2014-07-10,47.5678,-122.128,710000.0,4,2.5,98006,760000.0,compra sugerida,50000.0
18485,643300040,2014-11-04,47.5683,-122.177,481000.0,4,1.75,98006,760000.0,compra sugerida,279000.0
18508,5457300478,2015-05-13,47.6261,-122.355,453500.0,2,1.75,98109,736000.0,compra sugerida,282500.0
18509,809002435,2014-08-08,47.6372,-122.352,725000.0,3,2.5,98109,736000.0,compra sugerida,11000.0
18511,5244801230,2014-08-29,47.644,-122.353,682000.0,5,2.25,98109,736000.0,compra sugerida,54000.0
18518,809000820,2014-05-22,47.6347,-122.355,494400.0,2,1.75,98109,736000.0,compra sugerida,241600.0
18525,1698900195,2014-09-02,47.6418,-122.351,710000.0,3,2.0,98109,736000.0,compra sugerida,26000.0
18554,5244800125,2014-08-05,47.6462,-122.351,650000.0,3,1.75,98109,736000.0,compra sugerida,86000.0
18562,5244801275,2014-11-21,47.6436,-122.352,410500.0,2,1.0,98109,736000.0,compra sugerida,325500.0
18576,1929300415,2014-11-19,47.6428,-122.348,710000.0,4,1.75,98109,736000.0,compra sugerida,26000.0
18593,5244801255,2015-04-28,47.6435,-122.353,705000.0,3,2.75,98109,736000.0,compra sugerida,31000.0
18596,6819100040,2014-06-24,47.6438,-122.357,631500.0,2,1.0,98109,736000.0,compra sugerida,104500.0
18615,5437810320,2014-11-17,47.1976,-121.999,269950.0,3,1.5,98022,279500.0,compra sugerida,9550.0
18618,3620069036,2014-10-21,47.1803,-121.974,265000.0,3,1.75,98022,279500.0,compra sugerida,14500.0
18619,5437820310,2014-05-23,47.1951,-122.001,218000.0,3,1.0,98022,279500.0,compra sugerida,61500.0
18623,1917300260,2014-12-02,47.2105,-121.989,210000.0,4,2.0,98022,279500.0,compra sugerida,69500.0
18625,7710100083,2015-02-04,47.2093,-122.0,225000.0,3,1.0,98022,279500.0,compra sugerida,54500.0
18628,4102000075,2014-05-22,47.2653,-121.91,275000.0,1,0.75,98022,279500.0,compra sugerida,4500.0
18632,2420069017,2015-03-24,47.2107,-121.99,152900.0,1,1.0,98022,279500.0,compra sugerida,126600.0
18633,898000200,2015-04-02,47.2021,-121.999,219950.0,3,1.0,98022,279500.0,compra sugerida,59550.0
18635,1163400070,2014-11-12,47.2159,-121.964,220000.0,3,1.0,98022,279500.0,compra sugerida,59500.0
18637,1645000310,2015-02-25,47.2083,-122.005,235000.0,3,1.5,98022,279500.0,compra sugerida,44500.0
18642,5706500140,2014-08-18,47.2113,-121.992,205500.0,2,1.0,98022,279500.0,compra sugerida,74000.0
18643,3520069033,2014-06-23,47.1776,-122.011,230000.0,3,1.0,98022,279500.0,compra sugerida,49500.0
18646,2420069251,2015-02-25,47.2082,-121.995,262000.0,1,0.75,98022,279500.0,compra sugerida,17500.0
18650,8005100025,2014-09-19,47.2052,-121.987,195000.0,3,1.0,98022,279500.0,compra sugerida,84500.0
18651,5602000025,2015-02-26,47.206,-121.998,251000.0,3,2.0,98022,279500.0,compra sugerida,28500.0
18657,6802200100,2015-01-15,47.1947,-121.989,271900.0,3,2.0,98022,279500.0,compra sugerida,7600.0
18659,2320069206,2015-03-25,47.2092,-121.997,219000.0,3,1.0,98022,279500.0,compra sugerida,60500.0
18663,853000261,2014-06-19,47.2053,-121.993,197500.0,3,1.0,98022,279500.0,compra sugerida,82000.0
18664,5595900090,2014-06-09,47.2058,-121.997,250000.0,5,1.5,98022,279500.0,compra sugerida,29500.0
18670,2938100010,2014-09-24,47.2026,-122.0,239000.0,3,1.75,98022,279500.0,compra sugerida,40500.0
18672,5595900280,2015-03-18,47.2046,-121.996,235000.0,3,1.0,98022,279500.0,compra sugerida,44500.0
18674,9321010130,2015-03-12,47.2015,-122.005,278500.0,3,1.75,98022,279500.0,compra sugerida,1000.0
18675,2372800050,2014-05-21,47.201,-121.999,220000.0,3,1.0,98022,279500.0,compra sugerida,59500.0
18678,8029200190,2014-11-07,47.2094,-121.996,227000.0,3,1.0,98022,279500.0,compra sugerida,52500.0
18682,2938200170,2015-03-20,47.2015,-122.003,265000.0,4,2.0,98022,279500.0,compra sugerida,14500.0
18685,8661000089,2014-07-16,47.2099,-122.001,199950.0,3,2.75,98022,279500.0,compra sugerida,79550.0
18686,1320069163,2015-03-04,47.2142,-121.987,243000.0,3,1.0,98022,279500.0,compra sugerida,36500.0
18693,5602000275,2014-08-25,47.2056,-121.999,259950.0,4,2.0,98022,279500.0,compra sugerida,19550.0
18699,5437810360,2014-11-07,47.1983,-122.0,224500.0,3,1.75,98022,279500.0,compra sugerida,55000.0
18700,2520069100,2014-10-16,47.1924,-121.988,275000.0,4,2.0,98022,279500.0,compra sugerida,4500.0
18702,2781320100,2015-03-09,47.1764,-122.026,245000.0,3,1.75,98022,279500.0,compra sugerida,34500.0
18703,2938200040,2014-12-11,47.2021,-122.002,224950.0,3,1.5,98022,279500.0,compra sugerida,54550.0
